timestamp;buyer;seller;symbol;currency;price;quantity
219400;;;KELP;SEASHELLS;2048.0;1
219600;;;KELP;SEASHELLS;2049.0;1
220500;;;KELP;SEASHELLS;2045.0;3
221000;;;KELP;SEASHELLS;2050.0;10
221100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
221100;;;KELP;SEASHELLS;2049.0;1
221200;;;KELP;SEASHELLS;2042.0;1
221200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
221800;;;KELP;SEASHELLS;2046.0;5
222200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
222800;;;KELP;SEASHELLS;2047.0;1
223000;;;KELP;SEASHELLS;2041.0;5
223100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
223600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
223700;;;RAINFOREST_RESIN;SEASHELLS;10005.0;1
223700;;;KELP;SEASHELLS;2048.0;1
223800;;;KELP;SEASHELLS;2042.0;1
223800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
224400;;;KELP;SEASHELLS;2043.0;11
224500;;;KELP;SEASHELLS;2048.0;4
224500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
224600;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
224600;;;KELP;SEASHELLS;2051.0;1
224600;;;RAINFOREST_RESIN;SEASHELLS;10005.0;1
225000;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
225500;;;KELP;SEASHELLS;2044.0;1
225700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
225700;;;KELP;SEASHELLS;2044.0;1
226100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
226100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
226700;;;KELP;SEASHELLS;2046.0;2
226700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
226800;;;KELP;SEASHELLS;2047.0;5
227100;;;KELP;SEASHELLS;2046.0;1
227300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
227700;;;KELP;SEASHELLS;2047.0;1
227700;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
228300;;;KELP;SEASHELLS;2048.0;1
228300;;;KELP;SEASHELLS;2048.0;6
228400;;;KELP;SEASHELLS;2048.0;1
229400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
229600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
229700;;;KELP;SEASHELLS;2051.0;1
229900;;;KELP;SEASHELLS;2046.0;2
230100;;;KELP;SEASHELLS;2047.0;1
230100;;;KELP;SEASHELLS;2047.0;1
230300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
230300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;9
230400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
230400;;;KELP;SEASHELLS;2052.0;1
230500;;;KELP;SEASHELLS;2046.0;1
230900;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
230900;;;KELP;SEASHELLS;2051.0;1
231100;;;KELP;SEASHELLS;2048.0;5
231300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
231400;;;KELP;SEASHELLS;2049.0;2
231700;;;RAINFOREST_RESIN;SEASHELLS;10000.0;4
231700;;;KELP;SEASHELLS;2049.0;4
231700;;;KELP;SEASHELLS;2046.0;1
232000;;;KELP;SEASHELLS;2051.0;9
232100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
232300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
232300;;;KELP;SEASHELLS;2053.0;1
232600;;;KELP;SEASHELLS;2053.0;1
232600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
232600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
234200;;;KELP;SEASHELLS;2044.0;1
234300;;;RAINFOREST_RESIN;SEASHELLS;9995.0;1
234300;;;KELP;SEASHELLS;2045.0;1
234500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
234700;;;KELP;SEASHELLS;2051.0;2
234700;;;KELP;SEASHELLS;2049.0;4
234700;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
234700;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
234800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
235200;;;RAINFOREST_RESIN;SEASHELLS;9995.0;8
235500;;;KELP;SEASHELLS;2045.0;1
235900;;;KELP;SEASHELLS;2046.0;3
236200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
236400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
236800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
237000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
237000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
237000;;;KELP;SEASHELLS;2054.0;1
237300;;;KELP;SEASHELLS;2046.0;1
237300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
237300;;;KELP;SEASHELLS;2047.0;1
237400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
237400;;;KELP;SEASHELLS;2046.0;1
237700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
238000;;;KELP;SEASHELLS;2046.0;1
238300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;5
238600;;;KELP;SEASHELLS;2045.0;8
238700;;;KELP;SEASHELLS;2046.0;1
238700;;;KELP;SEASHELLS;2052.0;1
238700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
238700;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
238800;;;KELP;SEASHELLS;2052.0;2
238800;;;KELP;SEASHELLS;2052.0;12
239300;;;RAINFOREST_RESIN;SEASHELLS;10005.0;1
239300;;;KELP;SEASHELLS;2051.0;1
239300;;;RAINFOREST_RESIN;SEASHELLS;10004.0;8
239300;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
240100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
240100;;;KELP;SEASHELLS;2051.0;3
240200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;5
240200;;;RAINFOREST_RESIN;SEASHELLS;10000.0;2
240700;;;KELP;SEASHELLS;2052.0;1
241000;;;KELP;SEASHELLS;2053.0;6
241000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;5
241200;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
241200;;;RAINFOREST_RESIN;SEASHELLS;10004.0;6
241300;;;KELP;SEASHELLS;2047.0;4
241400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
241600;;;KELP;SEASHELLS;2048.0;4
242000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
242400;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
242800;;;KELP;SEASHELLS;2053.0;7
243100;;;KELP;SEASHELLS;2051.0;3
243500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
243600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
243900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
244100;;;KELP;SEASHELLS;2047.0;1
244100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
244300;;;KELP;SEASHELLS;2047.0;1
244300;;;KELP;SEASHELLS;2048.0;7
244500;;;KELP;SEASHELLS;2046.0;11
244900;;;KELP;SEASHELLS;2047.0;2
244900;;;KELP;SEASHELLS;2046.0;14
245300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
245700;;;KELP;SEASHELLS;2053.0;14
246000;;;KELP;SEASHELLS;2052.0;1
246100;;;KELP;SEASHELLS;2046.0;14
246800;;;KELP;SEASHELLS;2046.0;1
247000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;5
247000;;;KELP;SEASHELLS;2045.0;1
247200;;;KELP;SEASHELLS;2049.0;1
247500;;;RAINFOREST_RESIN;SEASHELLS;9995.0;8
247600;;;RAINFOREST_RESIN;SEASHELLS;9995.0;7
248100;;;KELP;SEASHELLS;2044.0;2
248100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
248100;;;KELP;SEASHELLS;2050.0;1
248100;;;KELP;SEASHELLS;2051.0;9
248200;;;KELP;SEASHELLS;2045.0;1
248300;;;KELP;SEASHELLS;2049.0;8
248400;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
248400;;;KELP;SEASHELLS;2052.0;2
248600;;;KELP;SEASHELLS;2050.0;5
248700;;;RAINFOREST_RESIN;SEASHELLS;10005.0;4
248800;;;KELP;SEASHELLS;2046.0;1
248900;;;KELP;SEASHELLS;2046.0;1
249100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
249200;;;KELP;SEASHELLS;2050.0;4
249400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
249400;;;KELP;SEASHELLS;2047.0;1
249500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
249600;;;KELP;SEASHELLS;2048.0;5
249600;;;KELP;SEASHELLS;2048.0;2
249700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
249700;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
249800;;;KELP;SEASHELLS;2054.0;6
250000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;5
250100;;;KELP;SEASHELLS;2047.0;15
250200;;;RAINFOREST_RESIN;SEASHELLS;9995.0;9
250400;;;KELP;SEASHELLS;2054.0;2
250400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
250700;;;KELP;SEASHELLS;2051.0;4
251400;;;KELP;SEASHELLS;2051.0;4
251400;;;KELP;SEASHELLS;2054.0;1
251700;;;KELP;SEASHELLS;2054.0;1
252000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
252000;;;KELP;SEASHELLS;2049.0;1
252100;;;KELP;SEASHELLS;2050.0;3
252700;;;KELP;SEASHELLS;2054.0;1
252800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
252800;;;KELP;SEASHELLS;2055.0;1
253100;;;KELP;SEASHELLS;2054.0;1
253100;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
253400;;;KELP;SEASHELLS;2047.0;1
253600;;;KELP;SEASHELLS;2053.0;1
253800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
254000;;;KELP;SEASHELLS;2048.0;1
254200;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
254200;;;RAINFOREST_RESIN;SEASHELLS;10004.0;10
254800;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
254900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
255100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
255500;;;KELP;SEASHELLS;2054.0;1
255500;;;RAINFOREST_RESIN;SEASHELLS;10005.0;1
255500;;;KELP;SEASHELLS;2047.0;1
255800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;5
255800;;;KELP;SEASHELLS;2050.0;5
255800;;;KELP;SEASHELLS;2047.0;5
255900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
256000;;;KELP;SEASHELLS;2051.0;1
256100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
256100;;;KELP;SEASHELLS;2046.0;1
256200;;;KELP;SEASHELLS;2050.0;1
256400;;;KELP;SEASHELLS;2045.0;1
256500;;;KELP;SEASHELLS;2045.0;1
257200;;;KELP;SEASHELLS;2045.0;1
257400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
257500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
257800;;;RAINFOREST_RESIN;SEASHELLS;9995.0;6
257900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
257900;;;KELP;SEASHELLS;2051.0;2
258000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;5
258200;;;KELP;SEASHELLS;2046.0;14
258500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
258500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
258500;;;KELP;SEASHELLS;2054.0;2
258900;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
259000;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
259000;;;KELP;SEASHELLS;2054.0;2
259400;;;KELP;SEASHELLS;2047.0;1
259700;;;KELP;SEASHELLS;2047.0;1
260300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
260700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
260700;;;KELP;SEASHELLS;2047.0;1
260800;;;KELP;SEASHELLS;2052.0;1
261000;;;KELP;SEASHELLS;2048.0;5
261100;;;KELP;SEASHELLS;2047.0;10
261200;;;KELP;SEASHELLS;2053.0;1
261400;;;KELP;SEASHELLS;2048.0;1
261600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;5
261800;;;KELP;SEASHELLS;2046.0;1
261800;;;RAINFOREST_RESIN;SEASHELLS;9995.0;1
262100;;;KELP;SEASHELLS;2048.0;1
262100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
262700;;;KELP;SEASHELLS;2048.0;1
263200;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
263300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
263300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
263900;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
263900;;;RAINFOREST_RESIN;SEASHELLS;10002.0;4
264100;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
264100;;;KELP;SEASHELLS;2055.0;2
264300;;;KELP;SEASHELLS;2049.0;4
264500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
264500;;;KELP;SEASHELLS;2050.0;2
264700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
264700;;;KELP;SEASHELLS;2053.0;10
264700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
264700;;;KELP;SEASHELLS;2053.0;3
264800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
265200;;;KELP;SEASHELLS;2055.0;1
265600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
265900;;;RAINFOREST_RESIN;SEASHELLS;9995.0;4
266000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
266100;;;KELP;SEASHELLS;2056.0;1
266700;;;KELP;SEASHELLS;2056.0;2
266700;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
267100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
267900;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
267900;;;RAINFOREST_RESIN;SEASHELLS;10004.0;4
268200;;;KELP;SEASHELLS;2049.0;1
268200;;;KELP;SEASHELLS;2056.0;2
268200;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
268300;;;KELP;SEASHELLS;2048.0;1
268300;;;RAINFOREST_RESIN;SEASHELLS;9995.0;1
268400;;;KELP;SEASHELLS;2054.0;1
268500;;;KELP;SEASHELLS;2048.0;1
269200;;;KELP;SEASHELLS;2054.0;1
269400;;;KELP;SEASHELLS;2049.0;1
269700;;;KELP;SEASHELLS;2054.0;1
270100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;4
270100;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
270100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
270300;;;KELP;SEASHELLS;2057.0;6
270500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
270500;;;KELP;SEASHELLS;2054.0;1
271200;;;KELP;SEASHELLS;2053.0;1
271400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
271500;;;RAINFOREST_RESIN;SEASHELLS;10005.0;6
272500;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
272500;;;KELP;SEASHELLS;2045.0;2
272900;;;KELP;SEASHELLS;2047.0;1
273100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
273400;;;KELP;SEASHELLS;2046.0;15
273500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
273500;;;RAINFOREST_RESIN;SEASHELLS;9995.0;10
273700;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
274000;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
274300;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
274300;;;KELP;SEASHELLS;2051.0;1
274700;;;KELP;SEASHELLS;2050.0;5
274900;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
274900;;;KELP;SEASHELLS;2045.0;2
275500;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
275600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
275700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
276300;;;KELP;SEASHELLS;2052.0;1
276300;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
276800;;;KELP;SEASHELLS;2045.0;15
277300;;;KELP;SEASHELLS;2045.0;4
277600;;;KELP;SEASHELLS;2045.0;1
277800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
278000;;;KELP;SEASHELLS;2048.0;1
278000;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
278000;;;KELP;SEASHELLS;2048.0;2
278100;;;KELP;SEASHELLS;2047.0;1
278500;;;KELP;SEASHELLS;2053.0;1
278700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
278700;;;KELP;SEASHELLS;2053.0;1
278700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
278700;;;KELP;SEASHELLS;2052.0;3
279000;;;KELP;SEASHELLS;2053.0;1
279300;;;KELP;SEASHELLS;2049.0;1
279600;;;KELP;SEASHELLS;2049.0;1
279600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
280000;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
280000;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
280500;;;KELP;SEASHELLS;2047.0;2
280500;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
280500;;;KELP;SEASHELLS;2048.0;1
280700;;;KELP;SEASHELLS;2053.0;1
280800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
280800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
280900;;;KELP;SEASHELLS;2053.0;5
281200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
281200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
281300;;;KELP;SEASHELLS;2053.0;1
281400;;;KELP;SEASHELLS;2049.0;2
281700;;;KELP;SEASHELLS;2055.0;1
281700;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
282100;;;KELP;SEASHELLS;2050.0;1
282800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
282900;;;KELP;SEASHELLS;2056.0;1
283400;;;KELP;SEASHELLS;2051.0;1
283500;;;KELP;SEASHELLS;2052.0;5
283600;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
283600;;;KELP;SEASHELLS;2051.0;1
283600;;;KELP;SEASHELLS;2057.0;2
283700;;;KELP;SEASHELLS;2057.0;1
283900;;;KELP;SEASHELLS;2051.0;1
284200;;;KELP;SEASHELLS;2057.0;10
284700;;;KELP;SEASHELLS;2050.0;2
284700;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
284800;;;KELP;SEASHELLS;2050.0;1
285000;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
285500;;;KELP;SEASHELLS;2053.0;1
285500;;;KELP;SEASHELLS;2050.0;1
285500;;;KELP;SEASHELLS;2053.0;12
285700;;;KELP;SEASHELLS;2051.0;1
286400;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
286400;;;KELP;SEASHELLS;2057.0;1
286500;;;KELP;SEASHELLS;2056.0;1
286600;;;KELP;SEASHELLS;2058.0;1
286600;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
286800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
287000;;;KELP;SEASHELLS;2056.0;1
287200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
287900;;;KELP;SEASHELLS;2047.0;4
288900;;;KELP;SEASHELLS;2055.0;5
289300;;;KELP;SEASHELLS;2054.0;2
289300;;;KELP;SEASHELLS;2054.0;6
289600;;;KELP;SEASHELLS;2050.0;12
289900;;;RAINFOREST_RESIN;SEASHELLS;9995.0;2
289900;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
289900;;;KELP;SEASHELLS;2050.0;2
290200;;;KELP;SEASHELLS;2056.0;1
290400;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
290400;;;RAINFOREST_RESIN;SEASHELLS;10005.0;1
290400;;;KELP;SEASHELLS;2058.0;1
290400;;;RAINFOREST_RESIN;SEASHELLS;10004.0;6
290800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
290800;;;KELP;SEASHELLS;2051.0;4
290900;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
290900;;;KELP;SEASHELLS;2050.0;1
291200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
291400;;;KELP;SEASHELLS;2049.0;1
291500;;;RAINFOREST_RESIN;SEASHELLS;9995.0;7
291600;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
291900;;;KELP;SEASHELLS;2050.0;2
292200;;;KELP;SEASHELLS;2056.0;15
292400;;;KELP;SEASHELLS;2057.0;13
292500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
292600;;;KELP;SEASHELLS;2057.0;1
292600;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
292800;;;KELP;SEASHELLS;2056.0;1
292800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
292900;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
293500;;;KELP;SEASHELLS;2053.0;1
293500;;;KELP;SEASHELLS;2053.0;4
293500;;;KELP;SEASHELLS;2054.0;4
293500;;;RAINFOREST_RESIN;SEASHELLS;10000.0;1
293800;;;KELP;SEASHELLS;2053.0;1
293900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
293900;;;KELP;SEASHELLS;2058.0;1
294200;;;KELP;SEASHELLS;2053.0;3
294200;;;KELP;SEASHELLS;2053.0;2
294300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
294300;;;KELP;SEASHELLS;2051.0;2
294400;;;RAINFOREST_RESIN;SEASHELLS;10005.0;3
294500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
294600;;;KELP;SEASHELLS;2057.0;15
295000;;;KELP;SEASHELLS;2051.0;10
295600;;;KELP;SEASHELLS;2049.0;1
296400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;5
296800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;5
297100;;;KELP;SEASHELLS;2050.0;1
297100;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
297100;;;KELP;SEASHELLS;2050.0;1
297600;;;KELP;SEASHELLS;2049.0;2
297600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
298400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
298700;;;KELP;SEASHELLS;2045.0;15
298900;;;RAINFOREST_RESIN;SEASHELLS;9995.0;1
298900;;;KELP;SEASHELLS;2045.0;1
299200;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
299200;;;RAINFOREST_RESIN;SEASHELLS;9996.0;10
299400;;;KELP;SEASHELLS;2047.0;2
299400;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
299400;;;KELP;SEASHELLS;2047.0;1
299500;;;KELP;SEASHELLS;2050.0;5
299600;;;KELP;SEASHELLS;2048.0;1
299700;;;KELP;SEASHELLS;2049.0;2
299800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
299800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
299800;;;KELP;SEASHELLS;2054.0;1
299900;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
299900;;;KELP;SEASHELLS;2048.0;1
300300;;;KELP;SEASHELLS;2053.0;1
300400;;;KELP;SEASHELLS;2048.0;2
300400;;;KELP;SEASHELLS;2048.0;1
300400;;;RAINFOREST_RESIN;SEASHELLS;9995.0;2
300700;;;KELP;SEASHELLS;2054.0;1
300800;;;KELP;SEASHELLS;2049.0;1
301200;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
301200;;;KELP;SEASHELLS;2054.0;1
301200;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
301200;;;KELP;SEASHELLS;2054.0;2
301200;;;KELP;SEASHELLS;2053.0;7
301800;;;KELP;SEASHELLS;2047.0;14
301900;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
302100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
302400;;;KELP;SEASHELLS;2047.0;1
302600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
302700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
303000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;5
303100;;;KELP;SEASHELLS;2049.0;1
303100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
303500;;;KELP;SEASHELLS;2054.0;5
303900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
304400;;;KELP;SEASHELLS;2054.0;1
304600;;;KELP;SEASHELLS;2052.0;1
304600;;;KELP;SEASHELLS;2054.0;1
305100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
305200;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
305300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;5
305500;;;KELP;SEASHELLS;2053.0;5
305700;;;KELP;SEASHELLS;2051.0;1
305700;;;KELP;SEASHELLS;2052.0;4
305900;;;KELP;SEASHELLS;2055.0;1
305900;;;KELP;SEASHELLS;2049.0;2
305900;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
306100;;;KELP;SEASHELLS;2056.0;1
306100;;;RAINFOREST_RESIN;SEASHELLS;10005.0;1
306100;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
306500;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
306800;;;KELP;SEASHELLS;2046.0;8
307000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
307200;;;RAINFOREST_RESIN;SEASHELLS;9995.0;2
307200;;;KELP;SEASHELLS;2045.0;2
307300;;;KELP;SEASHELLS;2049.0;6
307500;;;KELP;SEASHELLS;2051.0;1
307700;;;KELP;SEASHELLS;2045.0;1
308500;;;RAINFOREST_RESIN;SEASHELLS;9995.0;1
308500;;;KELP;SEASHELLS;2050.0;1
308600;;;KELP;SEASHELLS;2045.0;1
308600;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
308900;;;KELP;SEASHELLS;2043.0;9
309000;;;KELP;SEASHELLS;2044.0;1
309200;;;KELP;SEASHELLS;2047.0;2
309300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
309400;;;KELP;SEASHELLS;2050.0;1
309400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
309800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
310000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
310100;;;KELP;SEASHELLS;2050.0;1
310500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
310700;;;KELP;SEASHELLS;2050.0;3
310800;;;KELP;SEASHELLS;2050.0;1
310900;;;KELP;SEASHELLS;2046.0;1
311000;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
311100;;;KELP;SEASHELLS;2050.0;1
311300;;;KELP;SEASHELLS;2047.0;1
311600;;;KELP;SEASHELLS;2046.0;3
311600;;;KELP;SEASHELLS;2048.0;3
311700;;;KELP;SEASHELLS;2045.0;1
311800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
312100;;;KELP;SEASHELLS;2045.0;1
312300;;;KELP;SEASHELLS;2045.0;1
312300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
312400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
312500;;;KELP;SEASHELLS;2049.0;5
312500;;;KELP;SEASHELLS;2045.0;1
312700;;;KELP;SEASHELLS;2051.0;1
